product_id,wishlist_pid,name,brand,price,original_price,category,available_sizes,flag,tags,promotion,url,image_url
001890_A3281E166JI-0034,001890_A3281E166JI-0034,Jesus Saves Star Hoodie,ALTAR'D STATE,84,84,Clothing,"XXS, XS, S, M, L, XL, XXL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/jesus-saves-star-hoodie/001890_A3281E166JI-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb99f6d68/image/001890_A3281E166JI_IVORY_00.JPG?sw=300&sh=450&q=98
001125_LINZA-GG328-0323,001125_LINZA-GG328-0323,Gretchen Embroidered Babydoll Top,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/gretchen-embroidered-babydoll-top/001125_LINZA-GG328-0323.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwfd9ca19e/image/001125_LINZA-GG328_SPICE_00.JPG?sw=300&sh=450&q=98
004021_JT9154-AS-6255,004021_JT9154-AS-6255,Emily Ruffle Top,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/emily-ruffle-top/004021_JT9154-AS-6255.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwf4100855/image/004021_JT9154-AS_DARK-CORAL_00.JPG?sw=300&sh=450&q=98
004350_B243072-F25-6466,004350_B243072-F25-6466,Mollie Pointelle Shrug,ALTAR'D STATE,62,62,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/mollie-pointelle-shrug/004350_B243072-F25-6466.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw5ce51207/image/004350_B243072-F25_WHIP-CREAM_00.JPG?sw=300&sh=450&q=98
000940_6500-5032,000940_6500-5032,Dayna Button-Down Collared Top,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/dayna-button-down-collared-top/000940_6500-5032.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw66343072/image/000940_6500_LIGHT-DENIM_00.JPG?sw=300&sh=450&q=98
004311_ASWT-253-142-0015,004311_ASWT-253-142-0015,Gabriella Off-Shoulder Lace Top,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/gabriella-off-shoulder-lace-top/004311_ASWT-253-142-0015.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw9121b7ab/image/004311_ASWT-253-142_CHOCOLATE_00.JPG?sw=300&sh=450&q=98
001926_TYDK7164WF-0015,001926_TYDK7164WF-0015,Helena Lace Fitted Top,ALTAR'D STATE,48,48,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",Back in Stock,back_in_stock,N/A,https://www.altardstate.com/as/clothing/tops/blouses/helena-lace-fitted-top/001926_TYDK7164WF-0015.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw0391ae57/image/001926_TYDK7164WF_CHOCOLATE_00.JPG?sw=300&sh=450&q=98
004021_JT8136-0003,004021_JT8136-0003,Claudia Collared Lace Top,ALTAR'D STATE,72,72,Clothing,"S, M, L",Online Exclusive,online_exclusive,N/A,https://www.altardstate.com/as/clothing/tops/blouses/claudia-collared-lace-top/004021_JT8136-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw80f50d16/image/004021_JT8136_WHITE_09.JPG?sw=300&sh=450&q=98
002044_T13593-02-0048,002044_T13593-02-0048,Terra Satin Lace Top,ALTAR'D STATE,58,58,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/terra-satin-lace-top/002044_T13593-02-0048.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwafc9c7e9/image/002044_T13593-02_RUST_00.JPG?sw=300&sh=450&q=98
002044_T13593-03-0868,002044_T13593-03-0868,Rhia Satin Lace Top,ALTAR'D STATE,58,58,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/rhia-satin-lace-top/002044_T13593-03-0868.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw5cd742a6/image/002044_T13593-03_BROWN-LEOPARD_00.JPG?sw=300&sh=450&q=98
001163_IJ39363-01A-25-0016,001163_IJ39363-01A-25-0016,Nora Cropped Puffer Vest,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/nora-cropped-puffer-vest/001163_IJ39363-01A-25-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa156e449/image/001163_IJ39363-01A-25_BLACK_00.JPG?sw=300&sh=450&q=98
001163_IJ39363-01A-25-6484,001163_IJ39363-01A-25-6484,Nora Cropped Puffer Vest,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/nora-cropped-puffer-vest/001163_IJ39363-01A-25-6484.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw65c09863/image/001163_IJ39363-01A-25_WHIPPED-CREAM_00.JPG?sw=300&sh=450&q=98
003027_J2619-0010,003027_J2619-0010,Vanna Collared Button Up Cardigan,ALTAR'D STATE,74,74,Clothing,"XS, S, M, L, XL",Back in Stock,back_in_stock,N/A,https://www.altardstate.com/as/clothing/sweaters/cardigans/vanna-collared-button-up-cardigan/003027_J2619-0010.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw2679c47e/image/003027_J2619_PINK_00.JPG?sw=300&sh=450&q=98
004293_LJ1063-0034,004293_LJ1063-0034,Suzie Camo Jacket,ALTAR'D STATE,98,98,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/jackets-vests/suzie-camo-jacket/004293_LJ1063-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwdb68fd2f/image/004293_LJ1063_IVORY_00.JPG?sw=300&sh=450&q=98
004073_CG60080S-0082,004073_CG60080S-0082,Vivienne Floral Ruffle Kimono,ALTAR'D STATE,78,78,Clothing,"XS, S, M",,best_sellers,N/A,https://www.altardstate.com/as/clothing/tops/vivienne-floral-ruffle-kimono/004073_CG60080S-0082.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw2307eb8b/image/004073_CG60080S_BURGUNDY_00.JPG?sw=300&sh=450&q=98
004171_ASWB-253-533-0791,004171_ASWB-253-533-0791,Kenzie Patchwork Mini Skirt,ALTAR'D STATE,62,62,Clothing,"XXS, XS, S, M, L, XL, XXL",,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/kenzie-patchwork-mini-skirt/004171_ASWB-253-533-0791.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw9711cf2f/image/004171_ASWB-253-533_PINK-MULTI_00.JPG?sw=300&sh=450&q=98
001950_BT3625-0507,001950_BT3625-0507,Solana Lace Ruffle Kimono,ALTAR'D STATE,78,78,Clothing,"XS, S, M, L",Online Exclusive,online_exclusive,N/A,https://www.altardstate.com/as/clothing/tops/solana-lace-ruffle-kimono/001950_BT3625-0507.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw15625d0b/image/001950_BT3625_MERLOT_00.JPG?sw=300&sh=450&q=98
004116_52531-0016,004116_52531-0016,Everyday Seamless Long Sleeve Top,ALTAR'D STATE,42,42,Clothing,"XS/S, M/L, L/XL",Best Seller,top_rated,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/everyday-seamless-long-sleeve-top/004116_52531-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw96cf5509/image/004116_52531_BLACK_00.JPG?sw=300&sh=450&q=98
004293_SB2012C-2492,004293_SB2012C-2492,Dylan Striped Side Tie Denim Skort,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",Best Seller,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/dylan-striped-side-tie-denim-skort/004293_SB2012C-2492.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwe4b894a4/image/004293_SB2012C_MOCHA-IVORY_00.JPG?sw=300&sh=450&q=98
004084_IT8070-2833,004084_IT8070-2833,Blaire Seamless Floral Cami,ALTAR'D STATE,39.95,39.95,Clothing,"S/M, M/L, L/XL",Top Rated,top_rated,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/blaire-seamless-floral-cami/004084_IT8070-2833.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb2206a37/image/004084_IT8070_LIGHT-MAUVE_00.JPG?sw=300&sh=450&q=98
004293_SB1153C-25-2492,004293_SB1153C-25-2492,Ellis Pinstripe Cargo Pants,ALTAR'D STATE,88,88,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/bottoms/pants/ellis-pinstripe-cargo-pants/004293_SB1153C-25-2492.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd39a0b49/image/004293_SB1153C-25_MOCHA-IVORY_00.JPG?sw=300&sh=450&q=98
001890_A1437RE26JD-6242,001890_A1437RE26JD-6242,Hope Of It All Graphic Tee,ALTAR'D STATE,52,52,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/hope-of-it-all-graphic-tee/001890_A1437RE26JD-6242.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw47a2e861/image/001890_A1437RE26JD_HARBOR-GRAY_00.JPG?sw=300&sh=450&q=98
004293_KT1254-0044,004293_KT1254-0044,Maisie Lace Top,ALTAR'D STATE,54,54,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/maisie-lace-top/004293_KT1254-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1e68845e/image/004293_KT1254_CREAM_00.JPG?sw=300&sh=450&q=98
001890_A2724RE31JD-3289,001890_A2724RE31JD-3289,God Is Good Yall Baby Tee,ALTAR'D STATE,42,42,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/god-is-good-yall-baby-tee/001890_A2724RE31JD-3289.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd9fbc74e/image/001890_A2724RE31JD_SANDSHELL_00.JPG?sw=300&sh=450&q=98
003038_ILT5631-3AS-0035,003038_ILT5631-3AS-0035,Avalon Pleated Babydoll Top,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/avalon-pleated-babydoll-top/003038_ILT5631-3AS-0035.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw5c5399ea/image/003038_ILT5631-3AS_LEOPARD_00.JPG?sw=300&sh=450&q=98
001890_A2724RE76JD-3936,001890_A2724RE76JD-3936,Put It On My Dads Tab Baby Tee,ALTAR'D STATE,42,42,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/put-it-on-my-dads-tab-baby-tee/001890_A2724RE76JD-3936.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb31176fb/image/001890_A2724RE76JD_VINTAGE-INDIGO_00.JPG?sw=300&sh=450&q=98
001890_H1612L217JD-0310,001890_H1612L217JD-0310,Misha Striped Micro Shorts,ALTAR'D STATE,38,38,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/bottoms/shorts/misha-striped-micro-shorts/001890_H1612L217JD-0310.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw864706b0/image/001890_H1612L217JD_IVORY-NAVY_00.JPG?sw=300&sh=450&q=98
004293_LT1081-1-0525,004293_LT1081-1-0525,1998 Whipstitch Hoodie,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/1998-whipstitch-hoodie/004293_LT1081-1-0525.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwcd415b8d/image/004293_LT1081-1_IVORY-BLUE_00.JPG?sw=300&sh=450&q=98
000787_HF25E346-0012,000787_HF25E346-0012,Fawn Cheetah Baggy Pants,ALTAR'D STATE,88,88,Clothing,"S, M, L",Best Seller,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/pants/fawn-cheetah-baggy-pants/000787_HF25E346-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwddfd6ecc/image/000787_HF25E346_BROWN_00.JPG?sw=300&sh=450&q=98
000962_DJ72036HF57-2616,000962_DJ72036HF57-2616,Layla Denim Vest,ALTAR'D STATE,62,62,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/layla-denim-vest/000962_DJ72036HF57-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa030af23/image/000962_DJ72036HF57_MEDIUM-WASH_00.JPG?sw=300&sh=450&q=98
001890_A2724RE74JD-0034,001890_A2724RE74JD-0034,Fortworth Texas Baby Tee,ALTAR'D STATE,42,42,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/fortworth-texas-baby-tee/001890_A2724RE74JD-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw67a4f213/image/001890_A2724RE74JD_IVORY_00.JPG?sw=300&sh=450&q=98
001890_A3228K001JD-0012,001890_A3228K001JD-0012,Genevieve Asymmetrical Top,ALTAR'D STATE,48,48,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/genevieve-asymmetrical-top/001890_A3228K001JD-0012.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwaa2822f5/image/001890_A3228K001JD_BROWN_00.JPG?sw=300&sh=450&q=98
001913_S60170-01JAS-0034,001913_S60170-01JAS-0034,Azalea Mock Neck Vest,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/azalea-mock-neck-vest/001913_S60170-01JAS-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw98262c63/image/001913_S60170-01JAS_IVORY_09.JPG?sw=300&sh=450&q=98
003038_IBT33128AS-0046,003038_IBT33128AS-0046,Margaret Snap Up Top,ALTAR'D STATE,52,52,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/margaret-snap-up-top/003038_IBT33128AS-0046.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwa67e1446/image/003038_IBT33128AS_COFFEE_09.JPG?sw=300&sh=450&q=98
003038_IBT33128AS-0016,003038_IBT33128AS-0016,Margaret Snap Up Top,ALTAR'D STATE,52,52,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/margaret-snap-up-top/003038_IBT33128AS-0016.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw7bdfe282/image/003038_IBT33128AS_BLACK_00.JPG?sw=300&sh=450&q=98
003038_IBT33128AS-0044,003038_IBT33128AS-0044,Margaret Snap Up Top,ALTAR'D STATE,52,52,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/margaret-snap-up-top/003038_IBT33128AS-0044.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw0802f9f6/image/003038_IBT33128AS_CREAM_00.JPG?sw=300&sh=450&q=98
004311_ASWB-251-375-1353,004311_ASWB-251-375-1353,Lucy Lace Trim Skirt,ALTAR'D STATE,64,64,Clothing,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/lucy-lace-trim-skirt/004311_ASWB-251-375-1353.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwb818e759/image/004311_ASWB-251-375_BROWN-MULTI_09.JPG?sw=300&sh=450&q=98
001890_A1437R875JD-4945,001890_A1437R875JD-4945,Silly Goose Oversized Graphic Tee,ALTAR'D STATE,48,48,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/silly-goose-oversized-graphic-tee/001890_A1437R875JD-4945.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw805e2453/image/001890_A1437R875JD_VETIVER_00.JPG?sw=300&sh=450&q=98
003067_AJS255058-1569,003067_AJS255058-1569,Katie Oversized Sweater,ALTAR'D STATE,74,74,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/katie-oversized-sweater/003067_AJS255058-1569.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw474f237f/image/003067_AJS255058_LIGHT-BLUE_00.JPG?sw=300&sh=450&q=98
004230_SK6450-B-FLRL-2489,004230_SK6450-B-FLRL-2489,Alice Floral Midi Skirt,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/alice-floral-midi-skirt/004230_SK6450-B-FLRL-2489.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd84a5b94/image/004230_SK6450-B-FLRL_IVORY-MOCHA_09.JPG?sw=300&sh=450&q=98
004323_NK11783-1641,004323_NK11783-1641,Cleo Striped Polo Sweater,ALTAR'D STATE,72,72,Clothing,"XXS, XS, S, M, L, XL, XXL",,,N/A,https://www.altardstate.com/as/clothing/sweaters/pullovers/cleo-striped-polo-sweater/004323_NK11783-1641.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw17c58ac9/image/004323_NK11783_PINK-GREEN_09.JPG?sw=300&sh=450&q=98
004084_IT8226-0852,004084_IT8226-0852,Blaire Seamless Floral Long Sleeve Cami,ALTAR'D STATE,48,48,Clothing,"XXS/XS, S/M, M/L, L/XL",,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/blaire-seamless-floral-long-sleeve-cami/004084_IT8226-0852.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1deb4539/image/004084_IT8226_DUSTY-ROSE_00.JPG?sw=300&sh=450&q=98
004094_12UXJF714-0440,004094_12UXJF714-0440,Nashville Music City Graphic Tee,ALTAR'D STATE,52,52,Clothing,"S/M, L/XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/nashville-music-city-graphic-tee/004094_12UXJF714-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw21607418/image/004094_12UXJF714_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
004230_SK6450-T-FLRL-2489,004230_SK6450-T-FLRL-2489,Alice Floral Linen Top,ALTAR'D STATE,54,54,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/alice-floral-linen-top/004230_SK6450-T-FLRL-2489.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw254d9092/image/004230_SK6450-T-FLRL_IVORY-MOCHA_09.JPG?sw=300&sh=450&q=98
001163_IJ34408-05A-2489,001163_IJ34408-05A-2489,Elly Corduroy Toile Jacket,ALTAR'D STATE,112,112,Clothing,"XXS, XS, S, M, L, XL, XXL",,best_sellers,N/A,https://www.altardstate.com/as/clothing/jackets-vests/elly-corduroy-toile-jacket/001163_IJ34408-05A-2489.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw6afb2154/image/001163_IJ34408-05A_IVORY-MOCHA_00.JPG?sw=300&sh=450&q=98
004066_TL5082-0034,004066_TL5082-0034,Fleur Longline Lace Bralette,ALTAR'D STATE,28,28,Clothing,"S, M, L, XL",,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/bralettes/fleur-longline-lace-bralette/004066_TL5082-0034.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwc634d24d/image/004066_TL5082_IVORY_00.JPG?sw=300&sh=450&q=98
004386_PCT847-1-AS-0019,004386_PCT847-1-AS-0019,East Coast Pullover,ALTAR'D STATE,68,68,Clothing,"XXS, XS, S, M, L, XL",,,N/A,https://www.altardstate.com/as/clothing/tops/graphics/east-coast-pullover/004386_PCT847-1-AS-0019.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwd9720e3e/image/004386_PCT847-1-AS_NAVY_09.JPG?sw=300&sh=450&q=98
003032_W0272-2616,003032_W0272-2616,Keri Patchwork Flare Jean,ALTAR'D STATE,98,98,Clothing,"24, 25, 26, 27, 28, 29, 30, 31, 32",Best Seller,,BOGO 50% Off Full Price Jeans,https://www.altardstate.com/as/clothing/bottoms/jeans/flare-jeans/keri-patchwork-flare-jean/003032_W0272-2616.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw73070a2d/image/003032_W0272_MEDIUM-WASH_09.JPG?sw=300&sh=450&q=98
004116_54547AS-25-0015,004116_54547AS-25-0015,Carrington Long Sleeve Lace Trim Cami,ALTAR'D STATE,44,44,Clothing,"XXS/XS, S/M, M/L, L/XL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/sleep-lounge/carrington-long-sleeve-lace-trim-cami/004116_54547AS-25-0015.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwbf88c2ab/image/004116_54547AS-25_CHOCOLATE_00.JPG?sw=300&sh=450&q=98
004311_ASWT-251-790-1353,004311_ASWT-251-790-1353,Lucy Lace Trim Button-Up Vest,ALTAR'D STATE,68,68,Clothing,"XS, S, M, L, XL, XXL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/lucy-lace-trim-button-up-vest/004311_ASWT-251-790-1353.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw5e2e5507/image/004311_ASWT-251-790_BROWN-MULTI_09.JPG?sw=300&sh=450&q=98
001950_BSW2900-25-0052,001950_BSW2900-25-0052,Parker Scalloped Cardigan,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL, XXL",Best Seller,,N/A,https://www.altardstate.com/as/clothing/sweaters/cardigans/parker-scalloped-cardigan/001950_BSW2900-25-0052.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw815075ca/image/001950_BSW2900-25_TAN_00.JPG?sw=300&sh=450&q=98
004310_ASWB-253-526-1353,004310_ASWB-253-526-1353,Matilda Floral Tier Midi Skirt,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL, XXL",Best Seller,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/matilda-floral-tier-midi-skirt/004310_ASWB-253-526-1353.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dwbdbb98b7/image/004310_ASWB-253-526_BROWN-MULTI_09.JPG?sw=300&sh=450&q=98
004230_SK6450-B-25-0323,004230_SK6450-B-25-0323,Grace Linen Midi Skirt,ALTAR'D STATE,78,78,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",Best Seller,,BOGO 50% Off Skirts,https://www.altardstate.com/as/clothing/bottoms/skirts-skorts/grace-linen-midi-skirt/004230_SK6450-B-25-0323.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw52541949/image/004230_SK6450-B-25_SPICE_00.JPG?sw=300&sh=450&q=98
000787_DZ25C952-6274,000787_DZ25C952-6274,Cambry Waffle Knit Top,ALTAR'D STATE,48,48,Clothing,"S, M, L",Best Seller,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/cambry-waffle-knit-top/000787_DZ25C952-6274.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw1afa2996/image/000787_DZ25C952_ALPACA_00.JPG?sw=300&sh=450&q=98
000029_TW1397-0003,000029_TW1397-0003,Mollie Off-Shoulder Twist Top,ALTAR'D STATE,44,44,Clothing,"S, M, L",,,N/A,https://www.altardstate.com/as/clothing/tops/blouses/mollie-off-shoulder-twist-top/000029_TW1397-0003.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw8ba5c81b/image/000029_TW1397_WHITE_00.JPG?sw=300&sh=450&q=98
001890_A1125S921JD-0440,001890_A1125S921JD-0440,Nashville Boyfriend Tee,ALTAR'D STATE,39.95,39.95,Clothing,"XXS, XS, S, M, L, XL, XXL, 3XL",Top Rated,top_rated,N/A,https://www.altardstate.com/as/clothing/tops/graphics/nashville-boyfriend-tee/001890_A1125S921JD-0440.html,https://www.altardstate.com/dw/image/v2/BDDX_PRD/on/demandware.static/-/Sites-as_catalog/default/dw8097437d/image/001890_A1125S921JD_WASHED-BLACK_00.JPG?sw=300&sh=450&q=98
